geoid,geoname,year,cvap_est
05000US16011,"Bingham County, Idaho",2011,28535.0
05000US19013,"Black Hawk County, Iowa",2011,99995.0
05000US18009,"Blackford County, Indiana",2011,9785.0
05000US37017,"Bladen County, North Carolina",2011,25685.0
05000US16013,"Blaine County, Idaho",2011,14345.0
05000US30005,"Blaine County, Montana",2011,4585.0
05000US31009,"Blaine County, Nebraska",2011,445.0
05000US40011,"Blaine County, Oklahoma",2011,7295.0
05000US42013,"Blair County, Pennsylvania",2011,99710.0
05000US48031,"Blanco County, Texas",2011,7845.0
05000US51021,"Bland County, Virginia",2011,5585.0
05000US13023,"Bleckley County, Georgia",2011,9920.0
05000US47007,"Bledsoe County, Tennessee",2011,10100.0
05000US01009,"Blount County, Alabama",2011,41745.0
05000US47009,"Blount County, Tennessee",2011,94825.0
05000US27013,"Blue Earth County, Minnesota",2011,50705.0
05000US16015,"Boise County, Idaho",2011,5445.0
05000US28011,"Bolivar County, Mississippi",2011,25315.0
05000US29017,"Bollinger County, Missouri",2011,9520.0
05000US46009,"Bon Homme County, South Dakota",2011,5565.0
05000US17005,"Bond County, Illinois",2011,13415.0
05000US16017,"Bonner County, Idaho",2011,31840.0
05000US16019,"Bonneville County, Idaho",2011,69235.0
05000US05009,"Boone County, Arkansas",2011,28475.0
05000US17007,"Boone County, Illinois",2011,35665.0
05000US18011,"Boone County, Indiana",2011,41210.0
05000US19015,"Boone County, Iowa",2011,20005.0
05000US21015,"Boone County, Kentucky",2011,84755.0
05000US29019,"Boone County, Missouri",2011,125220.0
05000US31011,"Boone County, Nebraska",2011,4140.0
05000US54005,"Boone County, West Virginia",2011,18910.0
05000US48033,"Borden County, Texas",2011,440.0
05000US48035,"Bosque County, Texas",2011,13375.0
05000US22015,"Bossier Parish, Louisiana",2011,86705.0
05000US51023,"Botetourt County, Virginia",2011,25770.0
05000US38009,"Bottineau County, North Dakota",2011,5175.0
05000US08013,"Boulder County, Colorado",2011,220200.0
05000US16021,"Boundary County, Idaho",2011,7975.0
05000US20011,"Bourbon County, Kansas",2011,11225.0
05000US21017,"Bourbon County, Kentucky",2011,14475.0
05000US48037,"Bowie County, Texas",2011,68705.0
05000US38011,"Bowman County, North Dakota",2011,2445.0
05000US31013,"Box Butte County, Nebraska",2011,8330.0
05000US49003,"Box Elder County, Utah",2011,32645.0
05000US21019,"Boyd County, Kentucky",2011,38580.0
05000US31015,"Boyd County, Nebraska",2011,1630.0
05000US21021,"Boyle County, Kentucky",2011,22180.0
05000US21023,"Bracken County, Kentucky",2011,6305.0
05000US12007,"Bradford County, Florida",2011,22130.0
05000US42015,"Bradford County, Pennsylvania",2011,48135.0
05000US05011,"Bradley County, Arkansas",2011,8340.0
05000US47011,"Bradley County, Tennessee",2011,74405.0
05000US26023,"Branch County, Michigan",2011,33100.0
05000US13025,"Brantley County, Georgia",2011,13575.0
05000US54007,"Braxton County, West Virginia",2011,11575.0
05000US48039,"Brazoria County, Texas",2011,212490.0
05000US48041,"Brazos County, Texas",2011,138235.0
05000US21025,"Breathitt County, Kentucky",2011,10700.0
05000US21027,"Breckinridge County, Kentucky",2011,15205.0
05000US19017,"Bremer County, Iowa",2011,18870.0
05000US12009,"Brevard County, Florida",2011,423710.0
05000US48043,"Brewster County, Texas",2011,7080.0
05000US48045,"Briscoe County, Texas",2011,1145.0
05000US02060,"Bristol Bay Borough, Alaska",2011,680.0
05000US25005,"Bristol County, Massachusetts",2011,406650.0
05000US44001,"Bristol County, Rhode Island",2011,38060.0
05000US51520,"Bristol city, Virginia",2011,13880.0
05000US30007,"Broadwater County, Montana",2011,4330.0
05000US36005,"Bronx County, New York",2011,794070.0
05000US54009,"Brooke County, West Virginia",2011,19400.0
05000US46011,"Brookings County, South Dakota",2011,25310.0
05000US13027,"Brooks County, Georgia",2011,11820.0
05000US48047,"Brooks County, Texas",2011,4960.0
05000US36007,"Broome County, New York",2011,154825.0
05000US08014,"Broomfield County, Colorado",2011,40400.0
05000US12011,"Broward County, Florida",2011,1159565.0
05000US17009,"Brown County, Illinois",2011,5685.0
05000US18013,"Brown County, Indiana",2011,12045.0
05000US20013,"Brown County, Kansas",2011,7370.0
05000US27015,"Brown County, Minnesota",2011,19810.0
05000US31017,"Brown County, Nebraska",2011,2475.0
05000US39015,"Brown County, Ohio",2011,33580.0
05000US46013,"Brown County, South Dakota",2011,27835.0
05000US48049,"Brown County, Texas",2011,28030.0
05000US55009,"Brown County, Wisconsin",2011,181210.0
05000US46015,"Brule County, South Dakota",2011,3965.0
05000US37019,"Brunswick County, North Carolina",2011,87555.0
05000US51025,"Brunswick County, Virginia",2011,13890.0
05000US13029,"Bryan County, Georgia",2011,22010.0
05000US40013,"Bryan County, Oklahoma",2011,32410.0
05000US19019,"Buchanan County, Iowa",2011,15275.0
05000US29021,"Buchanan County, Missouri",2011,66725.0
05000US51027,"Buchanan County, Virginia",2011,19505.0
05000US51029,"Buckingham County, Virginia",2011,13615.0
05000US42017,"Bucks County, Pennsylvania",2011,468525.0
05000US19021,"Buena Vista County, Iowa",2011,13230.0
05000US51530,"Buena Vista city, Virginia",2011,5260.0
05000US31019,"Buffalo County, Nebraska",2011,34475.0
05000US46017,"Buffalo County, South Dakota",2011,1205.0
05000US55011,"Buffalo County, Wisconsin",2011,10445.0
05000US21029,"Bullitt County, Kentucky",2011,56585.0
05000US13031,"Bulloch County, Georgia",2011,54705.0
05000US01011,"Bullock County, Alabama",2011,7975.0
05000US37021,"Buncombe County, North Carolina",2011,185065.0
05000US17011,"Bureau County, Illinois",2011,25995.0
05000US13033,"Burke County, Georgia",2011,16580.0
05000US37023,"Burke County, North Carolina",2011,68075.0
05000US38013,"Burke County, North Dakota",2011,1565.0
05000US38015,"Burleigh County, North Dakota",2011,64405.0
05000US48051,"Burleson County, Texas",2011,12385.0
05000US34005,"Burlington County, New Jersey",2011,332330.0
05000US48053,"Burnet County, Texas",2011,31515.0
05000US55013,"Burnett County, Wisconsin",2011,12435.0
05000US31021,"Burt County, Nebraska",2011,5225.0
05000US01013,"Butler County, Alabama",2011,15700.0
05000US19023,"Butler County, Iowa",2011,11340.0
05000US20015,"Butler County, Kansas",2011,47825.0
05000US21031,"Butler County, Kentucky",2011,9650.0
05000US29023,"Butler County, Missouri",2011,32650.0
05000US31023,"Butler County, Nebraska",2011,6265.0
05000US39017,"Butler County, Ohio",2011,268325.0
05000US42019,"Butler County, Pennsylvania",2011,143030.0
05000US06007,"Butte County, California",2011,167000.0
05000US16023,"Butte County, Idaho",2011,2025.0
05000US46019,"Butte County, South Dakota",2011,7645.0
05000US13035,"Butts County, Georgia",2011,17825.0
05000US37025,"Cabarrus County, North Carolina",2011,123870.0
05000US54011,"Cabell County, West Virginia",2011,76500.0
05000US72023,"Cabo Rojo Municipio, Puerto Rico",2011,39145.0
05000US49005,"Cache County, Utah",2011,73400.0
05000US40015,"Caddo County, Oklahoma",2011,21585.0
05000US22017,"Caddo Parish, Louisiana",2011,189985.0
05000US72025,"Caguas Municipio, Puerto Rico",2011,106875.0
05000US06009,"Calaveras County, California",2011,35840.0
05000US22019,"Calcasieu Parish, Louisiana",2011,142210.0
05000US21033,"Caldwell County, Kentucky",2011,10050.0
05000US29025,"Caldwell County, Missouri",2011,6920.0
05000US37027,"Caldwell County, North Carolina",2011,62885.0
05000US48055,"Caldwell County, Texas",2011,27265.0
05000US22021,"Caldwell Parish, Louisiana",2011,7695.0
05000US50005,"Caledonia County, Vermont",2011,24190.0
05000US01015,"Calhoun County, Alabama",2011,89180.0
05000US05013,"Calhoun County, Arkansas",2011,4295.0
05000US12013,"Calhoun County, Florida",2011,11310.0
05000US13037,"Calhoun County, Georgia",2011,5060.0
05000US17013,"Calhoun County, Illinois",2011,3925.0
05000US19025,"Calhoun County, Iowa",2011,7910.0
05000US26025,"Calhoun County, Michigan",2011,100320.0
05000US28013,"Calhoun County, Mississippi",2011,10820.0
05000US45017,"Calhoun County, South Carolina",2011,11670.0
05000US48057,"Calhoun County, Texas",2011,14780.0
05000US54013,"Calhoun County, West Virginia",2011,6085.0
05000US48059,"Callahan County, Texas",2011,10275.0
05000US29027,"Callaway County, Missouri",2011,34015.0
05000US21035,"Calloway County, Kentucky",2011,29645.0
05000US55015,"Calumet County, Wisconsin",2011,35670.0
05000US24009,"Calvert County, Maryland",2011,65775.0
05000US16025,"Camas County, Idaho",2011,850.0
05000US42021,"Cambria County, Pennsylvania",2011,113880.0
05000US13039,"Camden County, Georgia",2011,36825.0
05000US29029,"Camden County, Missouri",2011,34990.0
05000US34007,"Camden County, New Jersey",2011,367500.0
05000US37029,"Camden County, North Carolina",2011,7390.0
05000US42023,"Cameron County, Pennsylvania",2011,4050.0
05000US48061,"Cameron County, Texas",2011,212395.0
05000US22023,"Cameron Parish, Louisiana",2011,5100.0
05000US48063,"Camp County, Texas",2011,8045.0
05000US21037,"Campbell County, Kentucky",2011,69090.0
05000US46021,"Campbell County, South Dakota",2011,1115.0
05000US47013,"Campbell County, Tennessee",2011,31745.0
05000US51031,"Campbell County, Virginia",2011,42620.0
05000US56005,"Campbell County, Wyoming",2011,32790.0
05000US72027,"Camuy Municipio, Puerto Rico",2011,26250.0
05000US40017,"Canadian County, Oklahoma",2011,85310.0
05000US13043,"Candler County, Georgia",2011,7655.0
05000US47015,"Cannon County, Tennessee",2011,10650.0
05000US16027,"Canyon County, Idaho",2011,122795.0
05000US72029,"Can�vanas Municipio, Puerto Rico",2011,34330.0
05000US29031,"Cape Girardeau County, Missouri",2011,58565.0
05000US34009,"Cape May County, New Jersey",2011,76025.0
05000US30009,"Carbon County, Montana",2011,8080.0
05000US42025,"Carbon County, Pennsylvania",2011,51125.0
05000US49007,"Carbon County, Utah",2011,15195.0
05000US56007,"Carbon County, Wyoming",2011,11745.0
05000US16029,"Caribou County, Idaho",2011,4775.0
05000US21039,"Carlisle County, Kentucky",2011,3905.0
05000US27017,"Carlton County, Minnesota",2011,27025.0
05000US72031,"Carolina Municipio, Puerto Rico",2011,129335.0
05000US24011,"Caroline County, Maryland",2011,23805.0
05000US51033,"Caroline County, Virginia",2011,21695.0
05000US05015,"Carroll County, Arkansas",2011,20330.0
05000US13045,"Carroll County, Georgia",2011,80430.0
05000US17015,"Carroll County, Illinois",2011,11925.0
05000US18015,"Carroll County, Indiana",2011,14895.0
05000US19027,"Carroll County, Iowa",2011,15625.0
05000US21041,"Carroll County, Kentucky",2011,7765.0
05000US24013,"Carroll County, Maryland",2011,125295.0
05000US28015,"Carroll County, Mississippi",2011,8270.0
05000US29033,"Carroll County, Missouri",2011,6980.0
05000US33003,"Carroll County, New Hampshire",2011,38510.0
05000US39019,"Carroll County, Ohio",2011,22165.0
05000US47017,"Carroll County, Tennessee",2011,22105.0
05000US51035,"Carroll County, Virginia",2011,23540.0
05000US32510,"Carson City, Nevada",2011,39860.0
05000US48065,"Carson County, Texas",2011,4530.0
05000US21043,"Carter County, Kentucky",2011,21120.0
05000US29035,"Carter County, Missouri",2011,4720.0
05000US30011,"Carter County, Montana",2011,1015.0
05000US40019,"Carter County, Oklahoma",2011,34820.0
05000US47019,"Carter County, Tennessee",2011,45925.0
05000US37031,"Carteret County, North Carolina",2011,53115.0
05000US27019,"Carver County, Minnesota",2011,63320.0
05000US30013,"Cascade County, Montana",2011,62395.0
05000US21045,"Casey County, Kentucky",2011,12090.0
05000US17017,"Cass County, Illinois",2011,9145.0
05000US18017,"Cass County, Indiana",2011,26985.0
05000US19029,"Cass County, Iowa",2011,10580.0
05000US26027,"Cass County, Michigan",2011,39840.0
05000US27021,"Cass County, Minnesota",2011,22280.0
05000US29037,"Cass County, Missouri",2011,72915.0
05000US31025,"Cass County, Nebraska",2011,18735.0
05000US38017,"Cass County, North Dakota",2011,115810.0
05000US48067,"Cass County, Texas",2011,23230.0
05000US16031,"Cassia County, Idaho",2011,14085.0
05000US48069,"Castro County, Texas",2011,4355.0
05000US37033,"Caswell County, North Carolina",2011,18515.0
05000US22025,"Catahoula Parish, Louisiana",2011,7985.0
05000US37035,"Catawba County, North Carolina",2011,111650.0
05000US72033,"Cata�o Municipio, Puerto Rico",2011,20295.0
05000US13047,"Catoosa County, Georgia",2011,48060.0
05000US35003,"Catron County, New Mexico",2011,3130.0
05000US36009,"Cattaraugus County, New York",2011,60625.0
05000US38019,"Cavalier County, North Dakota",2011,3145.0
05000US72035,"Cayey Municipio, Puerto Rico",2011,36380.0
05000US36011,"Cayuga County, New York",2011,61925.0
05000US24015,"Cecil County, Maryland",2011,75115.0
05000US19031,"Cedar County, Iowa",2011,13945.0
05000US29039,"Cedar County, Missouri",2011,10590.0
05000US31027,"Cedar County, Nebraska",2011,6560.0
05000US72037,"Ceiba Municipio, Puerto Rico",2011,10135.0
05000US42027,"Centre County, Pennsylvania",2011,123280.0
05000US19033,"Cerro Gordo County, Iowa",2011,34125.0
05000US08015,"Chaffee County, Colorado",2011,14815.0
05000US01017,"Chambers County, Alabama",2011,26365.0
05000US48071,"Chambers County, Texas",2011,23575.0
05000US17019,"Champaign County, Illinois",2011,148385.0
05000US39021,"Champaign County, Ohio",2011,29915.0
05000US29041,"Chariton County, Missouri",2011,5985.0
05000US51036,"Charles City County, Virginia",2011,5920.0
05000US24017,"Charles County, Maryland",2011,106855.0
05000US46023,"Charles Mix County, South Dakota",2011,6455.0
05000US45019,"Charleston County, South Carolina",2011,273735.0
05000US26029,"Charlevoix County, Michigan",2011,20120.0
05000US12015,"Charlotte County, Florida",2011,132840.0
05000US51037,"Charlotte County, Virginia",2011,9505.0
05000US51540,"Charlottesville city, Virginia",2011,33610.0
05000US13049,"Charlton County, Georgia",2011,9615.0
05000US20017,"Chase County, Kansas",2011,2085.0
05000US31029,"Chase County, Nebraska",2011,2780.0
05000US13051,"Chatham County, Georgia",2011,200430.0
05000US37037,"Chatham County, North Carolina",2011,46865.0
05000US13053,"Chattahoochee County, Georgia",2011,8600.0
05000US13055,"Chattooga County, Georgia",2011,19265.0
05000US20019,"Chautauqua County, Kansas",2011,2870.0
05000US36013,"Chautauqua County, New York",2011,103985.0
05000US35005,"Chaves County, New Mexico",2011,42050.0
05000US47021,"Cheatham County, Tennessee",2011,29300.0
05000US26031,"Cheboygan County, Michigan",2011,20815.0
05000US53007,"Chelan County, Washington",2011,50130.0
05000US36015,"Chemung County, New York",2011,68220.0
05000US36017,"Chenango County, New York",2011,38680.0
05000US01019,"Cherokee County, Alabama",2011,20640.0
05000US13057,"Cherokee County, Georgia",2011,147915.0
05000US19035,"Cherokee County, Iowa",2011,9410.0
05000US20021,"Cherokee County, Kansas",2011,15970.0
05000US37039,"Cherokee County, North Carolina",2011,21855.0
05000US40021,"Cherokee County, Oklahoma",2011,35265.0
05000US45021,"Cherokee County, South Carolina",2011,41295.0
05000US48073,"Cherokee County, Texas",2011,34110.0
05000US31031,"Cherry County, Nebraska",2011,4455.0
05000US51550,"Chesapeake city, Virginia",2011,164025.0
05000US33005,"Cheshire County, New Hampshire",2011,61085.0
05000US42029,"Chester County, Pennsylvania",2011,357655.0
05000US45023,"Chester County, South Carolina",2011,25015.0
05000US47023,"Chester County, Tennessee",2011,13075.0
05000US45025,"Chesterfield County, South Carolina",2011,34530.0
05000US51041,"Chesterfield County, Virginia",2011,226590.0
05000US08017,"Cheyenne County, Colorado",2011,1560.0
05000US20023,"Cheyenne County, Kansas",2011,2105.0
05000US31033,"Cheyenne County, Nebraska",2011,7465.0
05000US19037,"Chickasaw County, Iowa",2011,9315.0
05000US28017,"Chickasaw County, Mississippi",2011,12715.0
05000US05017,"Chicot County, Arkansas",2011,8690.0
05000US48075,"Childress County, Texas",2011,5400.0
05000US01021,"Chilton County, Alabama",2011,31350.0
05000US26033,"Chippewa County, Michigan",2011,30570.0
05000US27023,"Chippewa County, Minnesota",2011,9160.0
05000US55017,"Chippewa County, Wisconsin",2011,47740.0
05000US27025,"Chisago County, Minnesota",2011,39940.0
05000US50007,"Chittenden County, Vermont",2011,122645.0
05000US01023,"Choctaw County, Alabama",2011,10665.0
05000US28019,"Choctaw County, Mississippi",2011,6425.0
05000US40023,"Choctaw County, Oklahoma",2011,11360.0
05000US30015,"Chouteau County, Montana",2011,4245.0
05000US37041,"Chowan County, North Carolina",2011,11125.0
05000US17021,"Christian County, Illinois",2011,26930.0
05000US21047,"Christian County, Kentucky",2011,51800.0
05000US29043,"Christian County, Missouri",2011,56825.0
05000US32001,"Churchill County, Nevada",2011,17925.0
05000US72039,"Ciales Municipio, Puerto Rico",2011,13935.0
05000US35006,"Cibola County, New Mexico",2011,19485.0
05000US72041,"Cidra Municipio, Puerto Rico",2011,32535.0
05000US40025,"Cimarron County, Oklahoma",2011,1690.0
05000US12017,"Citrus County, Florida",2011,116335.0
05000US41005,"Clackamas County, Oregon",2011,278250.0
05000US28021,"Claiborne County, Mississippi",2011,7310.0
05000US47025,"Claiborne County, Tennessee",2011,25300.0
05000US22027,"Claiborne Parish, Louisiana",2011,13480.0
05000US53009,"Clallam County, Washington",2011,57645.0
